target,history,test_year,spec,feature,ridge_alpha,tuning_mode,coefficient_per_training_sd,training_mean,training_sd
maintenance_ratio_pct,long,2020,fiscal_only,own_source_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2020,fiscal_only,debt_service_cover__prior__missing,100.0,inner_forward_equal_year_MAE,5.648698416299696,0.05928853754940711,0.23616394065280086
maintenance_ratio_pct,long,2020,fiscal_only,maintenance_ratio_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2020,fiscal_only,population__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2020,fiscal_only,road_km__prior__missing,100.0,inner_forward_equal_year_MAE,-0.6188442365266107,0.7984189723320159,0.4011809030254351
maintenance_ratio_pct,long,2020,fiscal_plus_fire,operating_ratio_pct__prior,100.0,inner_forward_equal_year_MAE,2.3934557966293166,-0.1759090909090909,11.829344452735276
maintenance_ratio_pct,long,2020,fiscal_plus_fire,cash_cover_months__prior,100.0,inner_forward_equal_year_MAE,-2.099081668215819,11.094999604743082,4.755564163746892
maintenance_ratio_pct,long,2020,fiscal_plus_fire,current_ratio__prior,100.0,inner_forward_equal_year_MAE,3.1775994984979614,3.8054250988142293,2.141149147998521
maintenance_ratio_pct,long,2020,fiscal_plus_fire,own_source_pct__prior,100.0,inner_forward_equal_year_MAE,0.10629389472189688,64.38126482213438,13.48218399803039
maintenance_ratio_pct,long,2020,fiscal_plus_fire,debt_service_cover__prior,100.0,inner_forward_equal_year_MAE,-0.7098015858014691,41.926774505928854,313.37830787117827
maintenance_ratio_pct,long,2020,fiscal_plus_fire,maintenance_ratio_pct__prior,100.0,inner_forward_equal_year_MAE,5.215694076365694,98.49262002347007,32.91054890953555
maintenance_ratio_pct,long,2020,fiscal_plus_fire,population__prior,100.0,inner_forward_equal_year_MAE,-2.2861535212234343,48609.03754940711,62225.336720763706
maintenance_ratio_pct,long,2020,fiscal_plus_fire,road_km__prior,100.0,inner_forward_equal_year_MAE,-1.296128088396928,1106.4219881936758,324.966052340599
maintenance_ratio_pct,long,2020,fiscal_plus_fire,fesm_burned_ha__event,100.0,inner_forward_equal_year_MAE,-1.8777364913100072,1503.2595781884036,6104.385508808507
maintenance_ratio_pct,long,2020,fiscal_plus_fire,operating_ratio_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2020,fiscal_plus_fire,cash_cover_months__prior__missing,100.0,inner_forward_equal_year_MAE,0.18448643314396143,0.1976284584980237,0.39821030987371314
maintenance_ratio_pct,long,2020,fiscal_plus_fire,current_ratio__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2020,fiscal_plus_fire,own_source_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2020,fiscal_plus_fire,debt_service_cover__prior__missing,100.0,inner_forward_equal_year_MAE,5.5896595361999575,0.05928853754940711,0.23616394065280086
maintenance_ratio_pct,long,2020,fiscal_plus_fire,maintenance_ratio_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2020,fiscal_plus_fire,population__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2020,fiscal_plus_fire,road_km__prior__missing,100.0,inner_forward_equal_year_MAE,-0.716575158974121,0.7984189723320159,0.4011809030254351
maintenance_ratio_pct,long,2020,fiscal_plus_fire,fesm_burned_ha__event__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,operating_ratio_pct__prior,100.0,inner_forward_equal_year_MAE,2.1681325764495845,-0.17590909090909101,11.829344452735274
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,cash_cover_months__prior,100.0,inner_forward_equal_year_MAE,-2.1588528803198876,11.094999604743078,4.755564163746891
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,current_ratio__prior,100.0,inner_forward_equal_year_MAE,2.9125052079588403,3.80542509881423,2.1411491479985223
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,own_source_pct__prior,100.0,inner_forward_equal_year_MAE,-0.06689462493586244,64.3812648221344,13.482183998030388
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,debt_service_cover__prior,100.0,inner_forward_equal_year_MAE,-0.7730994280647854,41.9267745059289,313.3783078711782
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,maintenance_ratio_pct__prior,100.0,inner_forward_equal_year_MAE,5.158064383962595,98.49262002347007,32.91054890953554
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,population__prior,100.0,inner_forward_equal_year_MAE,-2.303327054305777,48609.03754940711,62225.33672076372
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,road_km__prior,100.0,inner_forward_equal_year_MAE,-1.22039161659208,1106.4219881936813,324.966052340599
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,fesm_burned_ha__event,100.0,inner_forward_equal_year_MAE,-1.2370575451937527,1503.2595781884036,6104.385508808521
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,operating_ratio_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,cash_cover_months__prior__missing,100.0,inner_forward_equal_year_MAE,1.2435886610549212,0.1976284584980237,0.3982103098737145
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,current_ratio__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,own_source_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,debt_service_cover__prior__missing,100.0,inner_forward_equal_year_MAE,5.502074734528156,0.05928853754940711,0.23616394065280039
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,maintenance_ratio_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,population__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,road_km__prior__missing,100.0,inner_forward_equal_year_MAE,-0.1082888973815106,0.7984189723320159,0.4011809030254359
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,fesm_burned_ha__event__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,bushfire_declared__event__listed,100.0,inner_forward_equal_year_MAE,-1.679371837315874,0.1442687747035573,0.3513620573555026
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,bushfire_declared__event__no_listed,100.0,inner_forward_equal_year_MAE,0.41486128399742306,0.15810276679841898,0.36483733625974024
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,bushfire_declared__event__unknown,100.0,inner_forward_equal_year_MAE,0.9552029038041309,0.6976284584980237,0.45928530609164214
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,flood_declared__event__listed,100.0,inner_forward_equal_year_MAE,0.8801002483751945,0.24110671936758893,0.4277549172638317
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,flood_declared__event__no_listed,100.0,inner_forward_equal_year_MAE,0.9890273206326566,0.1956521739130435,0.3967019041498851
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,flood_declared__event__unknown,100.0,inner_forward_equal_year_MAE,-1.5500813571384815,0.5632411067193676,0.4959844376801645
maintenance_ratio_pct,long,2021,fiscal_only,operating_ratio_pct__prior,100.0,inner_forward_equal_year_MAE,2.584377473114839,0.4341350906095552,11.455384633525586
maintenance_ratio_pct,long,2021,fiscal_only,cash_cover_months__prior,100.0,inner_forward_equal_year_MAE,-2.801829951652534,11.41435716639209,4.942418951472248
maintenance_ratio_pct,long,2021,fiscal_only,current_ratio__prior,100.0,inner_forward_equal_year_MAE,2.1035643635392463,3.852743163097199,2.1701905753093804
maintenance_ratio_pct,long,2021,fiscal_only,own_source_pct__prior,100.0,inner_forward_equal_year_MAE,0.042318245636458626,64.425255354201,13.493001647838293
maintenance_ratio_pct,long,2021,fiscal_only,debt_service_cover__prior,100.0,inner_forward_equal_year_MAE,-0.639199514796098,38.220108566721585,287.1737367278085
maintenance_ratio_pct,long,2021,fiscal_only,maintenance_ratio_pct__prior,100.0,inner_forward_equal_year_MAE,5.756358981865379,99.15273354290261,32.11434741942619
maintenance_ratio_pct,long,2021,fiscal_only,population__prior,100.0,inner_forward_equal_year_MAE,-2.552501869764955,48848.95387149918,62884.07966629773
maintenance_ratio_pct,long,2021,fiscal_only,road_km__prior,100.0,inner_forward_equal_year_MAE,-1.9550901165533245,1172.2083602734763,418.22962130548433
maintenance_ratio_pct,long,2021,fiscal_only,operating_ratio_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2021,fiscal_only,cash_cover_months__prior__missing,100.0,inner_forward_equal_year_MAE,0.05642551053248485,0.16474464579901152,0.3709499258384746
maintenance_ratio_pct,long,2021,fiscal_only,current_ratio__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2021,fiscal_only,own_source_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2021,fiscal_only,debt_service_cover__prior__missing,100.0,inner_forward_equal_year_MAE,4.877554575726124,0.05930807248764415,0.23620039167081097
maintenance_ratio_pct,long,2021,fiscal_only,maintenance_ratio_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2021,fiscal_only,population__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2021,fiscal_only,road_km__prior__missing,100.0,inner_forward_equal_year_MAE,-0.8657266590503164,0.6655683690280065,0.471791389469335
maintenance_ratio_pct,long,2021,fiscal_plus_fire,operating_ratio_pct__prior,100.0,inner_forward_equal_year_MAE,2.5313513093940196,0.4341350906095552,11.455384633525586
maintenance_ratio_pct,long,2021,fiscal_plus_fire,cash_cover_months__prior,100.0,inner_forward_equal_year_MAE,-2.7977726583510174,11.41435716639209,4.942418951472248
maintenance_ratio_pct,long,2021,fiscal_plus_fire,current_ratio__prior,100.0,inner_forward_equal_year_MAE,2.0818159200978723,3.852743163097199,2.1701905753093804
maintenance_ratio_pct,long,2021,fiscal_plus_fire,own_source_pct__prior,100.0,inner_forward_equal_year_MAE,0.032696233005863024,64.425255354201,13.493001647838293
maintenance_ratio_pct,long,2021,fiscal_plus_fire,debt_service_cover__prior,100.0,inner_forward_equal_year_MAE,-0.6555633073410594,38.220108566721585,287.1737367278085
maintenance_ratio_pct,long,2021,fiscal_plus_fire,maintenance_ratio_pct__prior,100.0,inner_forward_equal_year_MAE,5.669154388543057,99.15273354290261,32.11434741942619
maintenance_ratio_pct,long,2021,fiscal_plus_fire,population__prior,100.0,inner_forward_equal_year_MAE,-2.5902288365848873,48848.95387149918,62884.07966629773
maintenance_ratio_pct,long,2021,fiscal_plus_fire,road_km__prior,100.0,inner_forward_equal_year_MAE,-1.7741076283937818,1172.2083602734763,418.22962130548433
maintenance_ratio_pct,long,2021,fiscal_plus_fire,fesm_burned_ha__event,100.0,inner_forward_equal_year_MAE,-1.5948665202740622,1579.134228275671,6569.308343420403
maintenance_ratio_pct,long,2021,fiscal_plus_fire,operating_ratio_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2021,fiscal_plus_fire,cash_cover_months__prior__missing,100.0,inner_forward_equal_year_MAE,0.2236244698349457,0.16474464579901152,0.3709499258384746
maintenance_ratio_pct,long,2021,fiscal_plus_fire,current_ratio__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2021,fiscal_plus_fire,own_source_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2021,fiscal_plus_fire,debt_service_cover__prior__missing,100.0,inner_forward_equal_year_MAE,4.838274683612956,0.05930807248764415,0.23620039167081097
maintenance_ratio_pct,long,2021,fiscal_plus_fire,maintenance_ratio_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2021,fiscal_plus_fire,population__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2021,fiscal_plus_fire,road_km__prior__missing,100.0,inner_forward_equal_year_MAE,-0.9707975657052866,0.6655683690280065,0.471791389469335
maintenance_ratio_pct,long,2021,fiscal_plus_fire,fesm_burned_ha__event__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,operating_ratio_pct__prior,100.0,inner_forward_equal_year_MAE,2.3239391061760757,0.43413509060955546,11.45538463352559
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,cash_cover_months__prior,100.0,inner_forward_equal_year_MAE,-2.840739966466709,11.414357166392097,4.942418951472256
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,current_ratio__prior,100.0,inner_forward_equal_year_MAE,1.7979255390239686,3.852743163097202,2.1701905753093795
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,own_source_pct__prior,100.0,inner_forward_equal_year_MAE,-0.09324465956935911,64.42525535420106,13.493001647838293
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,debt_service_cover__prior,100.0,inner_forward_equal_year_MAE,-0.7074594041092105,38.220108566721656,287.1737367278086
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,maintenance_ratio_pct__prior,100.0,inner_forward_equal_year_MAE,5.583164225201349,99.15273354290262,32.114347419426196
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,population__prior,100.0,inner_forward_equal_year_MAE,-2.571823806045321,48848.95387149918,62884.07966629771
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,road_km__prior,100.0,inner_forward_equal_year_MAE,-1.7167030268462395,1172.208360273481,418.2296213054829
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,fesm_burned_ha__event,100.0,inner_forward_equal_year_MAE,-0.9127230818795132,1579.1342282756702,6569.308343420393
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,operating_ratio_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,cash_cover_months__prior__missing,100.0,inner_forward_equal_year_MAE,1.29814389279678,0.16474464579901152,0.3709499258384734
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,current_ratio__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,own_source_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,debt_service_cover__prior__missing,100.0,inner_forward_equal_year_MAE,4.735681391315566,0.05930807248764415,0.23620039167081133
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,maintenance_ratio_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,population__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,road_km__prior__missing,100.0,inner_forward_equal_year_MAE,-0.023765618638550513,0.6655683690280065,0.4717913894693357
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,fesm_burned_ha__event__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,bushfire_declared__event__listed,100.0,inner_forward_equal_year_MAE,-1.7663305544087968,0.14827018121911037,0.3553676048549778
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,bushfire_declared__event__no_listed,100.0,inner_forward_equal_year_MAE,0.08763882554103113,0.2701812191103789,0.4440532940429667
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,bushfire_declared__event__unknown,100.0,inner_forward_equal_year_MAE,1.1935422220873555,0.5815485996705108,0.4933050029056848
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,flood_declared__event__listed,100.0,inner_forward_equal_year_MAE,0.5568978771226163,0.2553542009884679,0.43606012547125694
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,flood_declared__event__no_listed,100.0,inner_forward_equal_year_MAE,1.6080591472476462,0.2751235584843493,0.4465765175770637
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,flood_declared__event__unknown,100.0,inner_forward_equal_year_MAE,-1.9255053334437748,0.4695222405271829,0.49907024172707176
maintenance_ratio_pct,long,2022,fiscal_only,operating_ratio_pct__prior,100.0,inner_forward_equal_year_MAE,2.8745652793430425,0.6318528995756717,11.225020173537537
maintenance_ratio_pct,long,2022,fiscal_only,cash_cover_months__prior,100.0,inner_forward_equal_year_MAE,-2.6977925609424327,11.613288260254597,5.161007605596493
maintenance_ratio_pct,long,2022,fiscal_only,current_ratio__prior,100.0,inner_forward_equal_year_MAE,1.943943583823233,3.8581260254596885,2.177312700967662
maintenance_ratio_pct,long,2022,fiscal_only,own_source_pct__prior,100.0,inner_forward_equal_year_MAE,0.3279157502273518,64.42475247524752,13.687449264619987
maintenance_ratio_pct,long,2022,fiscal_only,debt_service_cover__prior,100.0,inner_forward_equal_year_MAE,-0.5466493015817149,35.01803125884017,266.5335262060904
maintenance_ratio_pct,long,2022,fiscal_only,maintenance_ratio_pct__prior,100.0,inner_forward_equal_year_MAE,5.704552557698606,100.33432354085886,33.32537636146171
maintenance_ratio_pct,long,2022,fiscal_only,population__prior,100.0,inner_forward_equal_year_MAE,-2.703397498605742,49296.685997171146,63592.88419125829
maintenance_ratio_pct,long,2022,fiscal_only,road_km__prior,100.0,inner_forward_equal_year_MAE,-1.9149670114094224,1179.1683097544555,472.624120346256
maintenance_ratio_pct,long,2022,fiscal_only,operating_ratio_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2022,fiscal_only,cash_cover_months__prior__missing,100.0,inner_forward_equal_year_MAE,0.17740465567684316,0.14144271570014144,0.3484776519025437
maintenance_ratio_pct,long,2022,fiscal_only,current_ratio__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2022,fiscal_only,own_source_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2022,fiscal_only,debt_service_cover__prior__missing,100.0,inner_forward_equal_year_MAE,5.199183948697879,0.06082036775106082,0.23900052430420843
maintenance_ratio_pct,long,2022,fiscal_only,maintenance_ratio_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2022,fiscal_only,population__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2022,fiscal_only,road_km__prior__missing,100.0,inner_forward_equal_year_MAE,-0.20353065882396926,0.5714285714285714,0.49487165930539345
maintenance_ratio_pct,long,2022,fiscal_plus_fire,operating_ratio_pct__prior,100.0,inner_forward_equal_year_MAE,2.8718162420247513,0.6318528995756717,11.225020173537537
maintenance_ratio_pct,long,2022,fiscal_plus_fire,cash_cover_months__prior,100.0,inner_forward_equal_year_MAE,-2.69566834096691,11.613288260254597,5.161007605596493
maintenance_ratio_pct,long,2022,fiscal_plus_fire,current_ratio__prior,100.0,inner_forward_equal_year_MAE,1.9405281578921005,3.8581260254596885,2.177312700967662
maintenance_ratio_pct,long,2022,fiscal_plus_fire,own_source_pct__prior,100.0,inner_forward_equal_year_MAE,0.33122177158606025,64.42475247524752,13.687449264619987
maintenance_ratio_pct,long,2022,fiscal_plus_fire,debt_service_cover__prior,100.0,inner_forward_equal_year_MAE,-0.546534241265253,35.01803125884017,266.5335262060904
maintenance_ratio_pct,long,2022,fiscal_plus_fire,maintenance_ratio_pct__prior,100.0,inner_forward_equal_year_MAE,5.702989765480842,100.33432354085886,33.32537636146171
maintenance_ratio_pct,long,2022,fiscal_plus_fire,population__prior,100.0,inner_forward_equal_year_MAE,-2.7050906426571673,49296.685997171146,63592.88419125829
maintenance_ratio_pct,long,2022,fiscal_plus_fire,road_km__prior,100.0,inner_forward_equal_year_MAE,-1.910098158918333,1179.1683097544555,472.624120346256
maintenance_ratio_pct,long,2022,fiscal_plus_fire,fesm_burned_ha__event,100.0,inner_forward_equal_year_MAE,-0.045469697012097125,6426.609867840639,33070.532994236855
maintenance_ratio_pct,long,2022,fiscal_plus_fire,operating_ratio_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2022,fiscal_plus_fire,cash_cover_months__prior__missing,100.0,inner_forward_equal_year_MAE,0.17832805136616037,0.14144271570014144,0.3484776519025437
maintenance_ratio_pct,long,2022,fiscal_plus_fire,current_ratio__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2022,fiscal_plus_fire,own_source_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2022,fiscal_plus_fire,debt_service_cover__prior__missing,100.0,inner_forward_equal_year_MAE,5.1981590365498525,0.06082036775106082,0.23900052430420843
maintenance_ratio_pct,long,2022,fiscal_plus_fire,maintenance_ratio_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2022,fiscal_plus_fire,population__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2022,fiscal_plus_fire,road_km__prior__missing,100.0,inner_forward_equal_year_MAE,-0.21160177520151027,0.5714285714285714,0.49487165930539345
maintenance_ratio_pct,long,2022,fiscal_plus_fire,fesm_burned_ha__event__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,operating_ratio_pct__prior,100.0,inner_forward_equal_year_MAE,2.731442031297289,0.6318528995756723,11.225020173537532
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,cash_cover_months__prior,100.0,inner_forward_equal_year_MAE,-2.7164528700424584,11.613288260254588,5.161007605596492
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,current_ratio__prior,100.0,inner_forward_equal_year_MAE,1.622308927303196,3.858126025459691,2.1773127009676614
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,own_source_pct__prior,100.0,inner_forward_equal_year_MAE,0.2430115085570542,64.4247524752475,13.687449264619998
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,debt_service_cover__prior,100.0,inner_forward_equal_year_MAE,-0.6134685974080447,35.018031258840175,266.5335262060906
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,maintenance_ratio_pct__prior,100.0,inner_forward_equal_year_MAE,5.558321429021386,100.33432354085897,33.325376361461714
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,population__prior,100.0,inner_forward_equal_year_MAE,-2.697096263453418,49296.685997171146,63592.88419125824
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,road_km__prior,100.0,inner_forward_equal_year_MAE,-1.8056976849879218,1179.1683097544476,472.62412034625663
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,fesm_burned_ha__event,100.0,inner_forward_equal_year_MAE,0.6477086211958112,6426.609867840641,33070.532994236906
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,operating_ratio_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,cash_cover_months__prior__missing,100.0,inner_forward_equal_year_MAE,1.2912773982909647,0.14144271570014144,0.3484776519025418
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,current_ratio__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,own_source_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,debt_service_cover__prior__missing,100.0,inner_forward_equal_year_MAE,5.045426526675442,0.06082036775106082,0.23900052430420823
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,maintenance_ratio_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,population__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,road_km__prior__missing,100.0,inner_forward_equal_year_MAE,-0.09661227879919766,0.5714285714285714,0.4948716593053924
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,fesm_burned_ha__event__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,bushfire_declared__event__listed,100.0,inner_forward_equal_year_MAE,-2.0619012163985997,0.18387553041018387,0.38738265284671314
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,bushfire_declared__event__no_listed,100.0,inner_forward_equal_year_MAE,0.16162936478205334,0.31683168316831684,0.4652411930483452
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,bushfire_declared__event__unknown,100.0,inner_forward_equal_year_MAE,1.4470976967625784,0.49929278642149927,0.49999949984870196
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,flood_declared__event__listed,100.0,inner_forward_equal_year_MAE,0.7832350417231146,0.31966053748231965,0.46634502062189515
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,flood_declared__event__no_listed,100.0,inner_forward_equal_year_MAE,1.0163614609674272,0.27722772277227725,0.4476298833844485
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,flood_declared__event__unknown,100.0,inner_forward_equal_year_MAE,-1.6721168570022817,0.4031117397454031,0.4905228486266852
maintenance_ratio_pct,long,2023,fiscal_only,operating_ratio_pct__prior,100.0,inner_forward_equal_year_MAE,2.991729768061923,0.6165142150803461,10.932601010645003
maintenance_ratio_pct,long,2023,fiscal_only,cash_cover_months__prior,100.0,inner_forward_equal_year_MAE,-2.4298153092790105,11.76508627935723,5.428542006689295
maintenance_ratio_pct,long,2023,fiscal_only,current_ratio__prior,100.0,inner_forward_equal_year_MAE,2.629594846162244,3.8405254635352284,2.2236362652017103
maintenance_ratio_pct,long,2023,fiscal_only,own_source_pct__prior,100.0,inner_forward_equal_year_MAE,-0.05997045602624552,64.231260815822,13.877138223820708
maintenance_ratio_pct,long,2023,fiscal_only,debt_service_cover__prior,100.0,inner_forward_equal_year_MAE,0.9507956578562389,39.69421001236094,321.1663699914578
maintenance_ratio_pct,long,2023,fiscal_only,maintenance_ratio_pct__prior,100.0,inner_forward_equal_year_MAE,4.556312829256478,101.21508890976214,35.98262309935551
maintenance_ratio_pct,long,2023,fiscal_only,population__prior,100.0,inner_forward_equal_year_MAE,-2.765311851677057,49673.087762669966,64202.41814849867
maintenance_ratio_pct,long,2023,fiscal_only,road_km__prior,100.0,inner_forward_equal_year_MAE,-1.1946433823914464,1184.6373064110012,511.080425297096
maintenance_ratio_pct,long,2023,fiscal_only,operating_ratio_pct__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
maintenance_ratio_pct,long,2023,fiscal_only,cash_cover_months__prior__missing,100.0,inner_forward_equal_year_MAE,0.006898855849362978,0.12360939431396786,0.3291354006352125
maintenance_ratio_pct,long,2023,fiscal_only,current_ratio__prior__missing,100.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
